SI-SDR,SDR,SIR,NMSE,SNR,Model
-5.5087971687316895,0.43473461270332336,13.952651023864746,-0.3201580047607422,-10,complex_cnn_no_se
-2.758756637573242,1.147444486618042,16.372713088989258,-1.0813820362091064,-5,complex_cnn_no_se
-1.3089940547943115,1.4592939615249634,17.72600555419922,-1.430678367614746,0,complex_cnn_no_se
-0.5075420141220093,1.6335088014602661,18.445674896240234,-1.6070969104766846,5,complex_cnn_no_se
-0.15492017567157745,1.6982477903366089,18.675081253051758,-1.6732535362243652,10,complex_cnn_no_se
0.017122099176049232,1.7773391008377075,18.770715713500977,-1.7623586654663086,15,complex_cnn_no_se
0.03933918476104736,1.7694982290267944,18.75838279724121,-1.7447465658187866,20,complex_cnn_no_se
-1.4546498314612695,1.4171524394930164,17.528746324200785,-1.3742391395549964,Overall,complex_cnn_no_se
