SI-SDR,SDR,SIR,NMSE,SNR,Model
-4.84016752243042,0.6871092915534973,19.41328239440918,-0.5589305758476257,-10,real_baseline
-2.094203233718872,1.3381648063659668,21.61382293701172,-1.3072495460510254,-5,real_baseline
-0.7700235843658447,1.6380164623260498,22.829267501831055,-1.6048222780227661,0,real_baseline
-0.13183557987213135,1.8189771175384521,23.392690658569336,-1.7836613655090332,5,real_baseline
0.16521233320236206,1.891145944595337,23.43073844909668,-1.848097562789917,10,real_baseline
0.37972545623779297,1.9879488945007324,23.43271827697754,-1.9685288667678833,15,real_baseline
0.32929131388664246,1.9630200862884521,23.354015350341797,-1.9389151334762573,20,real_baseline
-0.9945715690267161,1.6177688716537393,22.495219833839872,-1.5728864184203064,Overall,real_baseline
