SI-SDR,SDR,SIR,NMSE,SNR,Model
-4.8295512199401855,0.5918161273002625,18.440505981445312,-0.48011016845703125,-10,complex_cnn_no_se
-2.0503385066986084,1.3578823804855347,20.619565963745117,-1.319339394569397,-5,complex_cnn_no_se
-0.7425685524940491,1.6793972253799438,21.743972778320312,-1.6496291160583496,0,complex_cnn_no_se
-0.10256507247686386,1.8580888509750366,22.27420997619629,-1.8231779336929321,5,complex_cnn_no_se
0.1942400485277176,1.922924518585205,22.421762466430664,-1.8865265846252441,10,complex_cnn_no_se
0.39056622982025146,2.022423028945923,22.47158432006836,-2.0063183307647705,15,complex_cnn_no_se
0.3705449402332306,1.9997787475585938,22.466623306274414,-1.971453070640564,20,complex_cnn_no_se
-0.9670959879952152,1.6331873047530376,21.49117442484825,-1.5909363558518053,Overall,complex_cnn_no_se
