SI-SDR,SDR,SIR,NMSE,SER,SNR,Model
-4.690153121948242,1.0610589981079102,4.2716474533081055,-1.060469150543213,0.6110091805458069,-10,complex_cnn_se
-1.9892456531524658,2.162219285964966,5.780856132507324,-2.162041664123535,0.5723955631256104,-5,complex_cnn_se
-0.619008481502533,2.722329616546631,6.553599834442139,-2.7221429347991943,0.5469104647636414,0,complex_cnn_se
0.21886426210403442,3.1214311122894287,6.217332363128662,-3.1214029788970947,0.528465986251831,5,complex_cnn_se
0.6766200065612793,3.3230879306793213,6.140496253967285,-3.322746992111206,0.5190508365631104,10,complex_cnn_se
1.006732702255249,3.4546732902526855,6.125996112823486,-3.4545366764068604,0.5140932202339172,15,complex_cnn_se
0.9379218816757202,3.419428825378418,6.221750259399414,-3.4193344116210938,0.5149555802345276,20,complex_cnn_se
-0.6368954937598209,2.75203274444501,5.901668336808956,-2.751810615513182,0.5438401182675692,Overall,complex_cnn_se
