SI-SDR,SDR,SIR,NMSE,SER,SNR,Model
-4.79672908782959,0.9009391069412231,3.654385566711426,-0.9005674719810486,0.6109225153923035,-10,complex_cnn_se
-2.016911029815674,2.1464288234710693,5.338118076324463,-2.1461856365203857,0.5714623332023621,-5,complex_cnn_se
-0.6164035201072693,2.7804157733917236,5.42659854888916,-2.7802722454071045,0.5472018122673035,0,complex_cnn_se
0.23810014128684998,3.201277256011963,5.124950408935547,-3.2011444568634033,0.5282061100006104,5,complex_cnn_se
0.6888110637664795,3.3986122608184814,5.548349857330322,-3.3985249996185303,0.5198856592178345,10,complex_cnn_se
1.0610862970352173,3.5652244091033936,5.578177452087402,-3.5652244091033936,0.5139317512512207,15,complex_cnn_se
0.978101372718811,3.519470691680908,5.67860221862793,-3.5194613933563232,0.5144318342208862,20,complex_cnn_se
-0.6377063699572,2.7874812343531215,5.192740320266666,-2.787340091378321,0.5437202980990783,Overall,complex_cnn_se
