SI-SDR,SDR,SIR,NMSE,SER,SNR,Model
-4.67663049697876,0.8262938261032104,3.2339112758636475,-0.8262428045272827,0.6100601553916931,-10,complex_cnn_se
-1.998233675956726,2.146430730819702,5.309046268463135,-2.1463139057159424,0.5715016722679138,-5,complex_cnn_se
-0.5845456123352051,2.7834300994873047,6.129549026489258,-2.78303861618042,0.5448628067970276,0,complex_cnn_se
0.24427710473537445,3.1714773178100586,5.896453857421875,-3.1714227199554443,0.5291472673416138,5,complex_cnn_se
0.6705127954483032,3.3647685050964355,5.960944175720215,-3.364614248275757,0.5214725732803345,10,complex_cnn_se
0.9920682311058044,3.5159552097320557,6.030485153198242,-3.5157792568206787,0.5144988298416138,15,complex_cnn_se
0.9281665086746216,3.484452962875366,6.080552577972412,-3.484153985977173,0.5168496370315552,20,complex_cnn_se
-0.6320549730396045,2.7561155376174757,5.5201346088664325,-2.7559378399998637,0.544056132092454,Overall,complex_cnn_se
