SI-SDR,SDR,SIR,NMSE,SER,SNR,Model
-3.804051160812378,1.23866868019104,3.6647372245788574,-1.238403558731079,0.6050434708595276,-10,conv_tasnet
-1.0376213788986206,2.5928192138671875,5.489984512329102,-2.592681884765625,0.5560893416404724,-5,conv_tasnet
0.8942234516143799,3.417249917984009,5.958221435546875,-3.417215585708618,0.519751787185669,0,conv_tasnet
2.092451572418213,3.879565715789795,6.015761852264404,-3.8795576095581055,0.49432963132858276,5,conv_tasnet
2.9045872688293457,4.174846172332764,5.856635093688965,-4.174846172332764,0.48330000042915344,10,conv_tasnet
3.5693743228912354,4.405304431915283,5.83400297164917,-4.405176162719727,0.4745463728904724,15,conv_tasnet
3.271451473236084,4.297237396240234,5.904425144195557,-4.29721736907959,0.4795866906642914,20,conv_tasnet
1.1272021557096057,3.4293844731619005,5.531967085146684,-3.429299711357064,0.5160924674179147,Overall,conv_tasnet
